CustomerID,OrderID,OrderDate,Age,Gender,Membership,ProductCategory,ProductName,UnitPrice,Quantity,TotalAmount,PaymentMethod,City,ReturnStatus,Courier,DeliveryDays,Discount
8065,9065,2024-11-18,18.0,F,Basic,Elettronica,Smartwatch,433,5,2165,CreditCard,Torino,0,DHL,1,7
8066,9066,2024-03-24,45.0,M,Basic,Libri,Romanzo,34,3,102,CreditCard,Torino,1,BRT,7,7
8067,9067,2024-04-30,18.0,F,Basic,Elettronica,Smartwatch,168,1,168,PayPal,Bologna,1,DHL,2,2
8068,9068,2024-01-28,,F,Basic,Elettronica,Laptop,685,2,1370,BankTransfer,Torino,0,GLS,3,6
8069,9069,2024-03-19,18.0,F,Basic,Libri,Guida,42,1,42,BankTransfer,Milano,1,BRT,3,12
8070,9070,2024-12-08,,M,Basic,Abbigliamento,Jeans,72,2,144,CreditCard,Roma,0,GLS,2,3
8071,9071,2024-11-26,20.0,F,Basic,Sport,Tappetino Yoga,53,1,53,BankTransfer,Napoli,0,Poste,6,3
8072,9072,2024-02-13,18.0,M,Basic,Casa,Lampada,105,1,105,CreditCard,Milano,0,GLS,3,3
8073,9073,2024-04-27,18.0,F,Basic,Libri,Fumetto,47,2,94,CreditCard,Roma,0,DHL,2,10
8074,9074,2024-11-19,,M,Silver,Abbigliamento,Maglione,15,1,15,PayPal,Torino,0,GLS,4,6
8075,9075,2024-01-29,32.0,M,Basic,Elettronica,Tablet,205,2,410,PayPal,Milano,0,Poste,6,0
8076,9076,2024-01-30,21.0,M,Silver,Abbigliamento,Jeans,146,1,146,CreditCard,Roma,1,Poste,5,10
8077,9077,2024-09-02,27.0,M,Silver,Libri,Fumetto,49,2,98,BankTransfer,Milano,0,Poste,7,0
8078,9078,2024-05-19,18.0,F,Silver,Casa,Coperta,102,3,306,PayPal,Roma,0,BRT,3,9
8079,9079,2024-04-16,60.0,F,Silver,Casa,Coperta,34,2,68,BankTransfer,Roma,0,GLS,4,6
8080,9080,2024-08-05,31.0,M,Silver,Sport,Tappetino Yoga,166,1,166,BankTransfer,Roma,0,DHL,2,5
8081,9081,2024-11-24,29.0,F,Basic,Sport,Manubri,87,1,87,Cash,Torino,1,GLS,2,4
8082,9082,2024-04-16,49.0,M,Gold,Casa,Lampada,109,3,327,CreditCard,Roma,1,BRT,2,5
8083,9083,2024-03-25,53.0,M,Gold,Elettronica,Laptop,228,2,456,PayPal,Bologna,0,BRT,3,7
8084,9084,2024-06-24,49.0,M,Basic,Abbigliamento,Maglione,15,1,15,BankTransfer,Torino,0,BRT,6,0
8085,9085,2024-11-13,25.0,M,Silver,Libri,Fumetto,27,1,27,CreditCard,Milano,0,BRT,4,11
8086,9086,2024-11-17,18.0,F,Basic,Casa,Pentola,91,2,182,CreditCard,Milano,0,BRT,3,9
8087,9087,2024-08-19,26.0,F,Gold,Libri,Fumetto,34,1,34,PayPal,Bologna,1,GLS,2,0
8088,9088,2024-08-03,35.0,M,Basic,Elettronica,Cuffie,679,1,679,CreditCard,Torino,0,Poste,4,4
8089,9089,2024-06-15,33.0,M,Basic,Libri,Manuale,31,1,31,PayPal,Milano,1,GLS,5,0
8090,9090,2024-01-11,52.0,F,Gold,Abbigliamento,T-shirt,47,1,47,Cash,Bologna,1,Poste,2,1
8091,9091,2024-10-25,,M,Basic,Sport,Manubri,104,1,104,CreditCard,Torino,0,Poste,1,7
8092,9092,2024-05-15,31.0,F,Gold,Elettronica,Cuffie,377,3,1131,PayPal,Torino,0,BRT,5,6
8093,9093,2024-10-07,44.0,M,Silver,Abbigliamento,Giacca,141,1,141,PayPal,Roma,0,Poste,3,0
8094,9094,2024-02-08,,M,Silver,Casa,Pentola,39,2,78,CreditCard,Roma,0,BRT,2,5
8095,9095,2024-08-10,38.0,M,Basic,Sport,Scarpe Running,24,4,96,CreditCard,Bologna,0,GLS,3,6
8096,9096,2024-12-24,42.0,M,Basic,Elettronica,Smartphone,540,2,1080,CreditCard,Napoli,0,Poste,3,6
8097,9097,2024-11-26,63.0,F,Silver,Sport,Pallone,146,1,146,CreditCard,Torino,0,GLS,3,4
8098,9098,2024-03-09,35.0,F,Basic,Elettronica,Tablet,449,1,449,BankTransfer,Torino,1,BRT,3,1
8099,9099,2024-09-05,28.0,M,Basic,Sport,Tappetino Yoga,55,1,55,PayPal,Bologna,0,GLS,4,0
8100,9100,2024-09-10,18.0,F,Basic,Casa,Pentola,35,3,105,BankTransfer,Napoli,1,DHL,2,9
8101,9101,2024-12-12,38.0,M,Basic,Elettronica,Cuffie,70,3,210,CreditCard,Bologna,0,Poste,5,4
8102,9102,2024-02-19,66.0,F,Gold,Libri,Manuale,12,1,12,PayPal,Bologna,1,Poste,10,0
8103,9103,2024-07-03,44.0,F,Gold,Casa,Coperta,139,1,139,BankTransfer,Napoli,0,Poste,1,1
8104,9104,2024-02-18,34.0,F,Basic,Libri,Romanzo,15,1,15,CreditCard,Roma,0,Poste,6,1
8105,9105,2024-01-20,56.0,F,Silver,Casa,Pentola,149,1,149,CreditCard,Roma,0,Poste,3,0
8106,9106,2024-07-01,18.0,M,Basic,Sport,Scarpe Running,118,1,118,CreditCard,Milano,0,GLS,4,1
8107,9107,2024-04-09,18.0,F,Basic,Libri,Fumetto,16,1,16,BankTransfer,Torino,1,BRT,2,6
8108,9108,2024-12-12,62.0,F,Silver,Abbigliamento,Maglione,89,1,89,CreditCard,Bologna,0,Poste,5,0
8109,9109,2024-01-01,36.0,M,Silver,Libri,Enciclopedia,9,4,36,BankTransfer,Torino,0,BRT,2,14
8110,9110,2024-07-18,53.0,F,Silver,Sport,Tappetino Yoga,29,4,116,BankTransfer,Napoli,0,Poste,2,15
8111,9111,2024-12-21,38.0,M,Basic,Casa,Cuscino,12,2,24,PayPal,Torino,0,BRT,5,5
8112,9112,2024-10-17,53.0,F,Silver,Casa,Coperta,76,1,76,BankTransfer,Milano,0,GLS,5,5
8113,9113,2024-02-02,75.0,M,Gold,Abbigliamento,Giacca,59,2,118,Cash,Bologna,1,BRT,1,6
8114,9114,2024-10-31,57.0,F,Silver,Casa,Coperta,116,3,348,CreditCard,Roma,1,Poste,4,4
8115,9115,2024-02-22,21.0,F,Silver,Casa,Cuscino,112,4,448,BankTransfer,Milano,0,Poste,5,9
8116,9116,2024-09-26,31.0,F,Basic,Casa,Lampada,92,1,92,PayPal,Milano,1,DHL,1,8
8117,9117,2024-10-07,26.0,F,Silver,Abbigliamento,Giacca,85,4,340,CreditCard,Roma,0,BRT,2,9
8118,9118,2024-08-17,26.0,M,Basic,Sport,Pallone,39,1,39,CreditCard,Roma,0,GLS,4,1
8119,9119,2024-12-23,52.0,F,Gold,Libri,Manuale,47,2,94,PayPal,Torino,0,BRT,4,9
8120,9120,2024-01-12,43.0,M,Basic,Casa,Tappeto,82,2,164,CreditCard,Roma,0,GLS,3,4
8121,9121,2024-04-19,,M,Basic,Abbigliamento,Maglione,96,2,192,PayPal,Milano,0,GLS,4,8
8122,9122,2024-08-28,53.0,F,Gold,Elettronica,Tablet,253,1,253,CreditCard,Napoli,0,DHL,2,0
8123,9123,2024-12-01,30.0,F,Silver,Libri,Fumetto,45,1,45,BankTransfer,Milano,0,BRT,2,9
8124,9124,2024-08-02,45.0,M,Silver,Sport,Tappetino Yoga,134,3,402,CreditCard,Milano,1,BRT,3,14
8125,9125,2024-05-26,61.0,F,Gold,Casa,Coperta,143,2,286,BankTransfer,Roma,0,BRT,6,1
8126,9126,2024-12-26,40.0,F,Basic,Casa,Tappeto,79,3,237,Cash,Napoli,1,BRT,2,16
8127,9127,2024-08-10,32.0,F,Silver,Casa,Tappeto,119,1,119,BankTransfer,Roma,1,BRT,3,3
8128,9128,2024-10-31,,F,Gold,Libri,Fumetto,45,1,45,PayPal,Roma,1,BRT,4,6
8129,9129,2024-10-02,52.0,M,Gold,Sport,Pallone,126,2,252,Cash,Napoli,0,DHL,3,2
8130,9130,2024-05-28,56.0,M,Silver,Libri,Guida,36,2,72,PayPal,Roma,0,BRT,4,0
8131,9131,2024-05-20,36.0,M,Silver,Elettronica,Tablet,229,4,916,BankTransfer,Roma,1,BRT,2,17
8132,9132,2024-10-18,45.0,M,Gold,Casa,Cuscino,19,1,19,PayPal,Napoli,1,GLS,3,5
8133,9133,2024-02-11,48.0,F,Silver,Casa,Tappeto,126,4,504,BankTransfer,Torino,0,DHL,2,7
8134,9134,2024-09-14,23.0,F,Silver,Abbigliamento,Maglione,54,1,54,BankTransfer,Torino,0,GLS,4,4
8135,9135,2024-10-11,62.0,F,Gold,Elettronica,Laptop,376,1,376,CreditCard,Milano,0,DHL,3,0
8136,9136,2024-05-24,,M,Basic,Sport,Manubri,171,1,171,PayPal,Milano,0,GLS,4,0
8137,9137,2024-11-10,,F,Basic,Libri,Fumetto,19,2,38,BankTransfer,Roma,1,BRT,4,3
8138,9138,2024-09-19,46.0,F,Silver,Abbigliamento,Scarpe,61,1,61,PayPal,Torino,1,Poste,3,0
8139,9139,2024-11-14,45.0,F,Silver,Casa,Coperta,108,2,216,CreditCard,Torino,0,BRT,1,7
8140,9140,2024-01-18,40.0,F,Silver,Casa,Coperta,99,1,99,PayPal,Bologna,0,BRT,3,10
8141,9141,2024-10-04,39.0,F,Basic,Abbigliamento,Giacca,86,1,86,Cash,Torino,1,GLS,3,0
8142,9142,2024-11-22,27.0,M,Basic,Elettronica,Smartwatch,714,2,1428,BankTransfer,Roma,0,BRT,3,12
8143,9143,2024-06-11,33.0,F,Basic,Elettronica,Smartphone,660,1,660,CreditCard,Roma,0,BRT,4,10
8144,9144,2024-03-19,35.0,F,Basic,Libri,Romanzo,26,1,26,CreditCard,Milano,0,BRT,5,10
8145,9145,2024-08-05,18.0,M,Basic,Abbigliamento,Giacca,172,1,172,Cash,Napoli,0,BRT,3,1
8146,9146,2024-09-18,43.0,M,Silver,Sport,Borraccia,21,1,21,Cash,Roma,0,BRT,3,14
8147,9147,2024-07-24,42.0,F,Basic,Elettronica,Tablet,57,2,114,PayPal,Bologna,0,GLS,5,6
8148,9148,2024-07-24,29.0,F,Basic,Elettronica,Laptop,466,1,466,PayPal,Roma,1,Poste,7,0
8149,9149,2024-12-01,57.0,F,Silver,Libri,Manuale,29,2,58,BankTransfer,Roma,1,DHL,3,9
8150,9150,2024-04-26,18.0,M,Silver,Casa,Coperta,103,2,206,CreditCard,Milano,0,BRT,1,9
8151,9151,2024-02-03,36.0,M,Silver,Sport,Tappetino Yoga,133,2,266,PayPal,Roma,0,BRT,1,7
8152,9152,2024-03-24,58.0,F,Silver,Casa,Lampada,76,2,152,BankTransfer,Roma,1,GLS,2,6
8153,9153,2024-04-03,54.0,M,Silver,Casa,Lampada,60,2,120,CreditCard,Bologna,0,DHL,2,12
8154,9154,2024-12-16,75.0,F,Silver,Sport,Scarpe Running,139,3,417,BankTransfer,Roma,1,BRT,3,6
8155,9155,2024-05-19,52.0,F,Gold,Elettronica,Cuffie,92,2,184,BankTransfer,Bologna,0,GLS,4,7
8156,9156,2024-10-09,38.0,F,Basic,Elettronica,Tablet,551,1,551,BankTransfer,Milano,0,BRT,6,1
8157,9157,2024-06-10,,M,Silver,Sport,Borraccia,166,2,332,CreditCard,Milano,0,DHL,2,3
8158,9158,2024-10-04,62.0,M,Basic,Sport,Borraccia,59,2,118,PayPal,Milano,1,Poste,7,5
8159,9159,2024-09-23,22.0,M,Basic,Casa,Lampada,98,1,98,Cash,Roma,0,GLS,3,0
8160,9160,2024-09-10,37.0,M,Basic,Sport,Scarpe Running,148,2,296,PayPal,Milano,0,GLS,4,11
8161,9161,2024-03-18,42.0,M,Silver,Abbigliamento,T-shirt,95,2,190,Cash,Napoli,1,DHL,2,5
8162,9162,2024-09-16,,F,Basic,Elettronica,Smartwatch,82,1,82,PayPal,Napoli,1,DHL,1,2
8163,9163,2024-05-06,40.0,M,Silver,Elettronica,Cuffie,506,2,1012,BankTransfer,Milano,0,Poste,3,0
8164,9164,2024-03-06,44.0,F,Basic,Abbigliamento,Giacca,47,3,141,BankTransfer,Milano,0,GLS,6,10
8165,9165,2024-05-30,40.0,F,Silver,Abbigliamento,Scarpe,50,1,50,BankTransfer,Milano,0,DHL,2,1
8166,9166,2024-05-03,30.0,F,Silver,Elettronica,Tablet,243,4,972,CreditCard,Torino,1,DHL,3,11
8167,9167,2024-01-28,18.0,M,Basic,Abbigliamento,Maglione,51,2,102,Cash,Torino,0,BRT,4,0
8168,9168,2024-08-25,37.0,F,Basic,Sport,Manubri,166,2,332,PayPal,Milano,1,DHL,1,10
8169,9169,2024-07-15,,M,Basic,Casa,Pentola,61,2,122,BankTransfer,Milano,0,Poste,6,4
8170,9170,2024-03-14,40.0,F,Silver,Elettronica,Tablet,554,2,1108,BankTransfer,Milano,0,Poste,2,8
8171,9171,2024-07-25,57.0,F,Basic,Abbigliamento,Scarpe,140,3,420,BankTransfer,Roma,0,GLS,3,6
8172,9172,2024-08-25,59.0,F,Silver,Sport,Scarpe Running,22,1,22,CreditCard,Napoli,1,DHL,3,0
8173,9173,2024-11-04,26.0,M,Basic,Libri,Romanzo,35,1,35,Cash,Torino,1,GLS,3,6
8174,9174,2024-08-21,52.0,F,Gold,Abbigliamento,Giacca,96,1,96,BankTransfer,Milano,1,GLS,3,0
8175,9175,2024-11-29,28.0,F,Silver,Libri,Fumetto,36,1,36,CreditCard,Torino,0,Poste,2,0
8176,9176,2024-06-25,58.0,F,Gold,Casa,Pentola,25,4,100,Cash,Torino,1,BRT,5,5
8177,9177,2024-04-02,51.0,F,Basic,Casa,Tappeto,83,3,249,PayPal,Roma,0,GLS,3,13
8178,9178,2024-12-26,,M,Basic,Sport,Tappetino Yoga,100,2,200,PayPal,Torino,0,Poste,4,5
8179,9179,2024-02-02,18.0,M,Basic,Elettronica,Cuffie,567,3,1701,Cash,Torino,1,BRT,6,10
8180,9180,2024-09-01,,M,Basic,Libri,Enciclopedia,17,2,34,PayPal,Roma,0,BRT,3,8
8181,9181,2024-08-11,36.0,F,Basic,Sport,Tappetino Yoga,133,5,665,CreditCard,Torino,0,GLS,3,13
8182,9182,2024-03-06,29.0,M,Basic,Abbigliamento,Giacca,125,2,250,Cash,Milano,0,Poste,4,4
8183,9183,2024-12-22,29.0,F,Basic,Casa,Tappeto,148,1,148,CreditCard,Milano,0,Poste,1,6
8184,9184,2024-04-10,63.0,F,Basic,Elettronica,Cuffie,100,1,100,PayPal,Bologna,0,Poste,5,7
8185,9185,2024-02-15,75.0,M,Basic,Abbigliamento,Maglione,174,1,174,PayPal,Roma,1,DHL,2,1
8186,9186,2024-10-04,46.0,F,Silver,Casa,Lampada,25,2,50,PayPal,Torino,0,GLS,4,0
8187,9187,2024-01-29,31.0,F,Basic,Libri,Romanzo,16,1,16,BankTransfer,Roma,1,Poste,1,3
8188,9188,2024-03-23,56.0,M,Silver,Sport,Tappetino Yoga,120,1,120,PayPal,Napoli,0,BRT,4,0
8189,9189,2024-03-14,47.0,F,Silver,Sport,Manubri,152,1,152,Cash,Roma,0,DHL,1,6
8190,9190,2024-07-13,49.0,F,Basic,Elettronica,Smartwatch,487,1,487,CreditCard,Bologna,0,BRT,1,9
8191,9191,2024-04-10,46.0,F,Silver,Libri,Enciclopedia,46,3,138,PayPal,Torino,0,Poste,7,6
8192,9192,2024-08-07,38.0,F,Basic,Sport,Scarpe Running,175,1,175,CreditCard,Torino,1,BRT,2,4
8193,9193,2024-02-18,,F,Basic,Casa,Tappeto,68,1,68,CreditCard,Roma,0,GLS,4,2
8194,9194,2024-06-28,36.0,F,Gold,Elettronica,Smartphone,519,2,1038,PayPal,Torino,0,Poste,2,8
8195,9195,2024-07-24,57.0,M,Gold,Sport,Manubri,121,4,484,Cash,Roma,0,DHL,1,19
8196,9196,2024-07-06,,M,Silver,Casa,Lampada,108,1,108,Cash,Roma,1,BRT,1,2
8197,9197,2024-07-10,67.0,F,Basic,Abbigliamento,Giacca,186,1,186,CreditCard,Torino,1,Poste,3,1
8198,9198,2024-01-30,19.0,M,Basic,Casa,Pentola,64,1,64,BankTransfer,Milano,1,BRT,3,4
8199,9199,2024-01-23,42.0,M,Basic,Libri,Enciclopedia,30,4,120,PayPal,Milano,0,Poste,3,13
8200,9200,2024-10-24,55.0,F,Gold,Abbigliamento,T-shirt,18,2,36,BankTransfer,Milano,0,DHL,2,9
8201,9201,2024-05-25,41.0,F,Gold,Abbigliamento,Giacca,101,2,202,PayPal,Roma,0,DHL,2,2
8202,9202,2024-05-20,41.0,F,Basic,Elettronica,Laptop,142,2,284,BankTransfer,Milano,0,Poste,1,0
8203,9203,2024-04-03,38.0,M,Silver,Sport,Manubri,89,2,178,CreditCard,Napoli,1,GLS,4,7
8204,9204,2024-08-21,54.0,F,Basic,Libri,Romanzo,38,2,76,PayPal,Roma,1,BRT,5,0
8205,9205,2024-09-17,64.0,M,Gold,Libri,Fumetto,18,2,36,CreditCard,Milano,0,BRT,4,1
8206,9206,2024-03-20,27.0,F,Silver,Sport,Borraccia,57,4,228,PayPal,Napoli,0,BRT,2,11
8207,9207,2024-08-19,46.0,F,Basic,Abbigliamento,Jeans,87,2,174,PayPal,Roma,0,BRT,3,12
8208,9208,2024-10-22,70.0,M,Silver,Elettronica,Cuffie,109,5,545,PayPal,Roma,0,GLS,3,15
8209,9209,2024-05-18,25.0,F,Silver,Libri,Romanzo,31,3,93,CreditCard,Roma,0,Poste,3,7
8210,9210,2024-09-18,48.0,M,Silver,Abbigliamento,Scarpe,22,3,66,PayPal,Roma,1,Poste,7,12
8211,9211,2024-11-19,43.0,M,Basic,Sport,Borraccia,163,1,163,CreditCard,Bologna,0,Poste,4,10
8212,9212,2024-03-02,54.0,F,Gold,Elettronica,Cuffie,518,1,518,CreditCard,Milano,0,Poste,5,4
8213,9213,2024-08-15,28.0,M,Basic,Abbigliamento,T-shirt,199,1,199,BankTransfer,Napoli,1,Poste,6,0
8214,9214,2024-10-24,,F,Basic,Elettronica,Tablet,613,2,1226,CreditCard,Roma,0,GLS,3,9
8215,9215,2024-10-13,20.0,F,Gold,Sport,Scarpe Running,138,1,138,PayPal,Roma,0,BRT,4,3
8216,9216,2024-05-16,34.0,F,Basic,Abbigliamento,T-shirt,62,1,62,BankTransfer,Torino,1,Poste,7,0
8217,9217,2024-03-04,37.0,F,Basic,Libri,Fumetto,39,2,78,CreditCard,Napoli,0,DHL,2,2
8218,9218,2024-06-17,18.0,F,Basic,Libri,Guida,28,1,28,Cash,Roma,1,DHL,3,0
8219,9219,2024-07-14,59.0,M,Silver,Sport,Tappetino Yoga,73,1,73,CreditCard,Milano,0,BRT,4,6
8220,9220,2024-08-06,,M,Silver,Abbigliamento,Giacca,81,1,81,PayPal,Milano,0,GLS,5,3
8221,9221,2024-04-22,,F,Silver,Elettronica,Smartwatch,236,2,472,CreditCard,Roma,0,BRT,2,15
8222,9222,2024-07-22,30.0,F,Gold,Libri,Romanzo,43,1,43,BankTransfer,Roma,0,BRT,3,13
8223,9223,2024-12-28,38.0,F,Silver,Sport,Tappetino Yoga,143,2,286,PayPal,Roma,0,GLS,2,5
8224,9224,2024-09-24,,M,Basic,Abbigliamento,Jeans,81,1,81,CreditCard,Torino,0,DHL,2,3
8225,9225,2024-11-14,27.0,M,Silver,Abbigliamento,Giacca,30,2,60,PayPal,Milano,0,DHL,3,9
8226,9226,2024-04-13,,M,Gold,Abbigliamento,Jeans,83,2,166,BankTransfer,Torino,1,BRT,4,4
8227,9227,2024-06-26,,F,Basic,Sport,Tappetino Yoga,34,2,68,PayPal,Bologna,1,DHL,2,5
8228,9228,2024-01-13,54.0,M,Basic,Libri,Enciclopedia,10,1,10,CreditCard,Roma,1,DHL,3,5
8229,9229,2024-10-15,,F,Basic,Elettronica,Smartwatch,346,3,1038,Cash,Torino,0,Poste,6,4
8230,9230,2024-11-17,,M,Gold,Casa,Coperta,73,2,146,CreditCard,Bologna,0,BRT,5,2
8231,9231,2024-06-18,18.0,M,Basic,Casa,Coperta,45,2,90,PayPal,Bologna,0,GLS,3,7
8232,9232,2024-12-22,27.0,F,Silver,Sport,Pallone,26,2,52,CreditCard,Napoli,0,GLS,4,10
8233,9233,2024-05-17,40.0,M,Silver,Sport,Manubri,114,2,228,CreditCard,Milano,0,GLS,4,6
8234,9234,2024-12-07,,M,Basic,Libri,Romanzo,35,1,35,PayPal,Milano,0,BRT,2,3
8235,9235,2024-01-12,27.0,M,Basic,Libri,Romanzo,43,2,86,CreditCard,Milano,0,BRT,4,3
8236,9236,2024-10-18,22.0,F,Silver,Sport,Tappetino Yoga,83,4,332,PayPal,Bologna,0,Poste,2,15
8237,9237,2024-03-07,,M,Basic,Abbigliamento,Maglione,30,3,90,PayPal,Torino,0,BRT,1,7
8238,9238,2024-04-23,38.0,M,Silver,Elettronica,Tablet,574,1,574,CreditCard,Napoli,0,BRT,1,0
8239,9239,2024-09-08,19.0,M,Basic,Sport,Tappetino Yoga,60,1,60,CreditCard,Roma,0,BRT,2,6
8240,9240,2024-03-03,,F,Basic,Elettronica,Laptop,301,3,903,BankTransfer,Bologna,0,Poste,5,6
8241,9241,2024-04-21,30.0,M,Silver,Casa,Coperta,87,1,87,BankTransfer,Bologna,1,DHL,3,2
8242,9242,2024-03-12,58.0,F,Silver,Libri,Manuale,27,3,81,PayPal,Milano,0,BRT,1,0
8243,9243,2024-09-10,23.0,F,Basic,Libri,Guida,17,1,17,PayPal,Roma,1,GLS,5,8
8244,9244,2024-12-07,37.0,M,Basic,Libri,Enciclopedia,45,2,90,Cash,Roma,1,BRT,1,8
8245,9245,2024-02-29,,F,Basic,Abbigliamento,T-shirt,130,1,130,BankTransfer,Milano,0,BRT,8,8
8246,9246,2024-07-22,,M,Basic,Abbigliamento,Giacca,39,1,39,CreditCard,Roma,1,BRT,3,9
8247,9247,2024-08-25,47.0,M,Basic,Elettronica,Tablet,270,1,270,BankTransfer,Bologna,1,DHL,1,1
8248,9248,2024-03-04,22.0,M,Basic,Casa,Lampada,59,1,59,PayPal,Torino,1,BRT,4,0
8249,9249,2024-01-23,49.0,M,Basic,Abbigliamento,Maglione,112,2,224,Cash,Napoli,1,Poste,2,3
8250,9250,2024-10-27,44.0,F,Silver,Abbigliamento,T-shirt,24,1,24,Cash,Napoli,0,DHL,4,4
8251,9251,2024-08-25,45.0,F,Silver,Libri,Fumetto,33,1,33,BankTransfer,Torino,1,GLS,3,0
8252,9252,2024-01-08,39.0,F,Gold,Abbigliamento,Giacca,183,2,366,BankTransfer,Torino,0,BRT,1,4
8253,9253,2024-06-17,21.0,M,Basic,Sport,Scarpe Running,131,3,393,CreditCard,Roma,1,DHL,1,11
8254,9254,2024-06-15,18.0,M,Basic,Elettronica,Cuffie,239,1,239,BankTransfer,Torino,1,DHL,3,7
8255,9255,2024-07-09,51.0,M,Gold,Casa,Cuscino,31,1,31,BankTransfer,Bologna,0,BRT,3,4
8256,9256,2024-04-03,59.0,F,Gold,Libri,Romanzo,25,2,50,BankTransfer,Roma,0,GLS,1,0
8257,9257,2024-07-10,50.0,M,Basic,Elettronica,Tablet,799,4,3196,CreditCard,Bologna,1,Poste,5,10
8258,9258,2024-07-16,38.0,M,Silver,Casa,Pentola,141,2,282,CreditCard,Bologna,0,BRT,1,4
8259,9259,2024-09-21,21.0,F,Basic,Elettronica,Smartwatch,362,1,362,PayPal,Roma,1,GLS,3,3
8260,9260,2024-10-29,33.0,F,Silver,Libri,Guida,33,2,66,BankTransfer,Napoli,0,GLS,3,6
8261,9261,2024-12-20,42.0,F,Basic,Abbigliamento,Maglione,120,2,240,PayPal,Bologna,1,BRT,4,1
8262,9262,2024-04-15,72.0,M,Gold,Abbigliamento,Giacca,153,5,765,CreditCard,Bologna,1,Poste,6,18
8263,9263,2024-08-06,33.0,F,Silver,Abbigliamento,Jeans,199,2,398,PayPal,Torino,0,GLS,4,0
8264,9264,2024-11-07,50.0,F,Silver,Casa,Coperta,39,1,39,CreditCard,Bologna,0,DHL,3,9
8265,9265,2024-12-05,,M,Gold,Elettronica,Laptop,606,1,606,CreditCard,Roma,0,Poste,10,6
8266,9266,2024-07-12,20.0,M,Basic,Elettronica,Laptop,169,1,169,CreditCard,Milano,0,GLS,3,10
8267,9267,2024-04-03,46.0,F,Gold,Abbigliamento,Scarpe,118,2,236,CreditCard,Milano,0,BRT,3,7
8268,9268,2024-03-27,26.0,M,Basic,Elettronica,Cuffie,357,2,714,CreditCard,Roma,1,Poste,6,12
8269,9269,2024-09-09,51.0,M,Basic,Sport,Scarpe Running,79,2,158,CreditCard,Torino,0,GLS,4,6
8270,9270,2024-05-16,,M,Gold,Abbigliamento,T-shirt,187,3,561,Cash,Torino,1,GLS,4,11
8271,9271,2024-11-10,40.0,F,Basic,Libri,Romanzo,27,3,81,PayPal,Roma,0,BRT,4,2
8272,9272,2024-09-10,38.0,F,Silver,Sport,Pallone,30,3,90,BankTransfer,Bologna,0,Poste,5,2
8273,9273,2024-07-06,,M,Gold,Casa,Cuscino,67,1,67,CreditCard,Bologna,1,Poste,4,1
8274,9274,2024-08-11,54.0,M,Basic,Elettronica,Tablet,569,2,1138,Cash,Milano,0,DHL,2,5
8275,9275,2024-08-16,,M,Basic,Casa,Tappeto,137,1,137,PayPal,Bologna,0,GLS,4,0
8276,9276,2024-03-24,25.0,M,Basic,Casa,Pentola,72,1,72,CreditCard,Bologna,0,BRT,6,6
8277,9277,2024-10-21,26.0,F,Basic,Abbigliamento,Giacca,119,2,238,CreditCard,Torino,0,DHL,2,2
8278,9278,2024-11-08,67.0,F,Basic,Abbigliamento,Jeans,91,1,91,CreditCard,Roma,0,BRT,5,8
8279,9279,2024-01-01,39.0,M,Basic,Casa,Coperta,28,2,56,CreditCard,Napoli,1,GLS,4,5
8280,9280,2024-06-11,31.0,F,Silver,Casa,Tappeto,32,1,32,BankTransfer,Bologna,1,GLS,2,0
8281,9281,2024-04-30,48.0,M,Basic,Casa,Cuscino,124,1,124,CreditCard,Milano,0,GLS,3,0
8282,9282,2024-09-29,70.0,M,Silver,Elettronica,Tablet,627,1,627,PayPal,Bologna,0,BRT,1,5
8283,9283,2024-03-31,32.0,M,Basic,Sport,Pallone,126,2,252,PayPal,Roma,0,GLS,5,8
8284,9284,2024-05-04,45.0,F,Basic,Casa,Cuscino,124,2,248,PayPal,Roma,1,Poste,8,10
8285,9285,2024-07-17,48.0,F,Silver,Sport,Tappetino Yoga,131,3,393,Cash,Milano,0,GLS,5,8
8286,9286,2024-10-19,36.0,F,Basic,Sport,Borraccia,126,2,252,BankTransfer,Napoli,0,BRT,4,7
8287,9287,2024-10-10,58.0,F,Gold,Elettronica,Cuffie,389,1,389,BankTransfer,Bologna,0,BRT,5,0
8288,9288,2024-12-05,40.0,M,Basic,Libri,Manuale,38,1,38,CreditCard,Roma,1,BRT,4,9
8289,9289,2024-01-17,22.0,M,Basic,Casa,Pentola,27,2,54,PayPal,Napoli,1,DHL,2,1
8290,9290,2024-03-28,49.0,M,Gold,Elettronica,Laptop,797,3,2391,Cash,Milano,0,BRT,3,3
8291,9291,2024-08-31,51.0,F,Gold,Elettronica,Cuffie,519,1,519,PayPal,Milano,0,DHL,2,3
8292,9292,2024-05-14,45.0,M,Gold,Sport,Pallone,48,2,96,CreditCard,Torino,0,GLS,3,1
8293,9293,2024-12-07,47.0,F,Basic,Elettronica,Smartwatch,340,1,340,Cash,Torino,0,GLS,2,6
8294,9294,2024-03-30,54.0,M,Gold,Casa,Coperta,35,4,140,BankTransfer,Roma,0,BRT,3,14
8295,9295,2024-01-30,42.0,F,Silver,Libri,Manuale,33,2,66,CreditCard,Torino,0,BRT,4,9
8296,9296,2024-04-24,36.0,F,Silver,Casa,Cuscino,131,5,655,BankTransfer,Milano,0,GLS,4,14
